华为（HUAWEI） mate20Pro 全面屏徕卡三摄商务手机 极光色 8G+128G 全网通 （UD屏内指纹版）,6479.00,300+
爱心东东小米（MI） 黑鲨2代 游戏手机Helo 双液冷 更能打 8GB+128GB 默认,3598.00,50+
小米（MI） 红米6Pro 全面屏手机 曜石黑 全网通(4G+64G),998.00,2500+
华为（HUAWEI） Mate RS 保时捷 手机 瑞红 全网通(6G+512G),9078.00,400+
摩托罗拉 motorola G5s 4G+64G 炫酷黑 移动联通电信4G手机 双卡双待,1199.00,200+
MANN S2 全网通三防老人手机 移动联通电信 双卡双待 镀金专业版,369.00,3000+
爱心东东荣耀 8x   千元霸屏手机 魅海蓝 全网通6GB+128GB（尊享版）,1899.00,60+
华为（HUAWEI） nova 2S 移动全网通4G智能手机 曜石黑（6G+64G）,1598.00,20+
360手机 360 N7pro 手机 玛瑙黑 6G+64G,1375.00,100+
飞利浦（PHILIPS） X598 4G+64G 全网通4G 商务智能手机 超长待机双卡双待 曜石黑 官方标配,788.00,200+
小米（MI） 6X 全网通 手机 曜石黑 4GB+64GB,1239.00,4900+
爱心东东金柏利 001B 卡片手机 迷你手机  网红小手机 超薄手机 移动联通手机 双卡双待 黑色,168.00,4400+
爱心东东华为（HUAWEI） 【128G黑白条3期免息】华为荣耀8X 全网通 4G手机 魅焰红 6G+128G赠荣耀原装耳机,1899.00,500+
爱心东东华为（HUAWEI） 荣耀10 手机 幻影蓝 全网通 6GB+64GB,2099.00,500+
华为（HUAWEI） 畅享9plus手机 幻夜黑 4G+128G 全网通,1699.00,400+
华为（HUAWEI） 荣耀畅玩7手机  双卡双待 蓝色 全网通(2G RAM+16G ROM),468.00,300+
华为（HUAWEI） 华为荣耀Note10 全网通4G全面屏手机 幻夜黑 全网通(6GB RAM+128GB ROM),2559.00,400+
MANN S2 全网通三防老人手机 移动联通电信 双卡双待 星辰黑,359.00,3000+
华为（HUAWEI） 荣耀10青春版 手机 渐变黑 全网通6G+64G,1699.00,1
华为（HUAWEI） 华为荣耀note10 正品官方旗舰店 6.95寸屏 游戏手机 幻夜黑 全网通(6+128G),2698.00,200+
欧奇（OUKI） P9 全网通4G  轻奢高端商务 智能手机 超长待机续航 双卡双待 黑色,1199.00,600+
华为（HUAWEI） 华为p20 手机 极光色 全网通(6G+64G),3388.00,1500+
小米（MI） 红米6 手机 樱花粉 全网通3+32G,675.00,3600+
华为（HUAWEI） 畅享8e青春版 手机 金色 全网通 2G+32G,588.00,1300+
360 手机N6 全网通 移动联通电信4G手机 双卡双待 燧石黑 6GB+64GB,1065.00,2300+
魅族（MEIZU） 魅族x8 魅族手机 亮黑 全网通(6G+128G),1858.00,300+
三星（SAMSUNG）W2019(SM-W2019)翻盖智能商务手机 6GB+128GB 睿金色 全网通4G 双卡双待,18999.00,100+
华为（HUAWEI） 荣耀10青春版手机9 渐变蓝 全网通 6GB+128GB,1899.00,5
魅族（MEIZU） 魅族x8 魅族手机 亮黑 全网通(6G+128G),1858.00,300+
三星（SAMSUNG）W2019(SM-W2019)翻盖智能商务手机 6GB+128GB 睿金色 全网通4G 双卡双待,18999.00,100+
华为（HUAWEI） 荣耀10青春版手机9 渐变蓝 全网通 6GB+128GB,1899.00,5
魅族（MEIZU） 魅族16th plus 游戏手机 官方正品旗舰店 静夜黑 全网通8GB+128G,3269.00,500+
爱心东东OPPO Find X手机【12期免息】双曲面全景屏 8G运存+128G/256G内存双卡双待全网通 波尔多红（标准版）8GB+128GB,4999.00,300+
美图（meitu） 美图T9 智能美颜手机自拍美拍网红免息手机 全网通4G手机 官方旗舰店自营直售 仙踪绿 全网通6G+128G,3898.00,1800+
OPPO 【6期免息】 K1手机 骁龙660 屏幕指纹解锁手机 6.4英寸水滴屏 双卡双待全网通 （6G+64G）梵星蓝,1799.00,1700+
小米（MI） 小米6X 手机 曜石黑 全网通 6GB+128GB,1568.00,1300+
魅族（MEIZU） 魅族16 X 全网通4G智能手机  年度经典旗舰机 游戏 王者/吃鸡神器 汝窑白 全网通（6G+128G）,2339.00,200+
爱心东东捷语（GoFly） 6800 移动 电霸 手写 老人老年手机 超长待机   双卡双待 黑色 电霸,112.12,100+
飞利浦（PHILIPS） E135X  翻盖老人机 移动/联通2G 老年手机 炫舞红,258.00,400+
华为（HUAWEI） P20手机 全面屏徕卡双摄10 P20 极光色 全网通( 6G+64G),2898.00,600+
Apple 苹果 iPhone7移动联通电信全网通4G智能手机 银色 全网通32G,3198.00,300+
华为（HUAWEI） Mate10 Pro 全面屏 手机 摩卡金色 全网通4G(6G+64G),2615.00,5400+
Apple 苹果 iPhone 5s 手机 16G 官方标配 金色  移动联通4G,1135.00,600+
纽曼（Newman） V9 移动/联通2G 翻盖老年人手机 土豪金色,149.00,2200+
小米（MI） 红米5plus手机 黑色 全网通 （4GB+64GB）,959.00,7700+
Apple 苹果 iPhone 8手机 红色特别版 全网通 64GB,4639.00,1.9万+
锤子（smartisan） 坚果3 手机 炫黑色(特别版) 全网通 4GB+128GB,1248.00,60+
华为（HUAWEI） 荣耀畅玩6A 全网通4G智能手机 银色 2G+16G,578.00,3600+
爱心东东纽曼（Newman） C5 电信版 直板老人手机 学生手机 电信备用手机 黑色,115.00,200+
爱心东东OPPO A1 【限时3期免息】新品拍照手机AI美颜 全网通4G 双卡双待手机 3+32G版面部解锁 A1深海蓝(3G+32G) 礼盒版,1099.00,3700+
爱心东东小米（MI） 黑鲨游戏手机 液冷更快 全网通4G 极夜黑 8G+128G,2598.00,400+
魅族（MEIZU） 16x 全面屏移动联通电信全网通4G手机 砚墨黑 6GB+128GB,2318.00,80+
Apple 苹果 iPhone XR(A2108) 移动联通电信4G手机 双卡双待 红色 128GB,6498.00,200+
小米（MI） 5C 手机 移动4G智能手机 高配版老人手机 金色 3G+64G,759.00,100+
爱心东东【自营配送 壳膜套装】华为（HUAWEI）华为荣耀8X 6G+128G 全面屏手机 魅海蓝 全网通(6G+128G),1899.00,800+
APPLE 苹果8 iPhone 8 智能手机 Apple 全网通 金色 64GB,4728.00,200+
小米（MI） 小米8SE 全网通4G智能手机 全面屏游戏手机 年轻一族年度经典 游戏吃鸡神机 金色 全网通（4G+64G）,1499.00,300+
守护宝（上海中兴）K188 典雅红 联通4G 直板按键 超长待机 老人手机 学生备用功能机,259.00,100+
爱心东东OPPO A1 【限时3期免息】新品拍照手机AI美颜 全网通4G 双卡双待手机 3+32G版面部解锁 A1深海蓝(3G+32G) 礼盒版,1099.00,3700+
爱心东东小米（MI） 黑鲨游戏手机 液冷更快 全网通4G 极夜黑 8G+128G,2598.00,400+
魅族（MEIZU） 16x 全面屏移动联通电信全网通4G手机 砚墨黑 6GB+128GB,2318.00,80+
Apple 苹果 iPhone XR(A2108) 移动联通电信4G手机 双卡双待 红色 128GB,6498.00,200+
小米（MI） 5C 手机 移动4G智能手机 高配版老人手机 金色 3G+64G,759.00,100+
爱心东东【自营配送 壳膜套装】华为（HUAWEI）华为荣耀8X 6G+128G 全面屏手机 魅海蓝 全网通(6G+128G),1899.00,800+
APPLE 苹果8 iPhone 8 智能手机 Apple 全网通 金色 64GB,4728.00,200+
小米（MI） 小米8SE 全网通4G智能手机 全面屏游戏手机 年轻一族年度经典 游戏吃鸡神机 金色 全网通（4G+64G）,1499.00,300+
守护宝（上海中兴）K188 典雅红 联通4G 直板按键 超长待机 老人手机 学生备用功能机,259.00,100+
华为（HUAWEI） 畅享8 全面屏手机 全网通 粉色（4G+64G）,1098.00,400+
爱心东东飞利浦（PHILIPS） E350 移动版 翻盖老人手机 深海蓝,399.00,100+
魅族（MEIZU） 魅族 v8 标准版 4G手机 双卡双待 磨砂黑 标准版 (3G+32G),648.00,90+
魅族（MEIZU） 魅族S6 魅蓝S6 全面屏手机 磨砂黑 全网通(3GB+64GB),868.00,5100+
爱心东东创星 S10  三防手机 防水手机 三防军工手机 老人机超长待机 老人手机 功能机 直板按键手机 黑色,75.00,1500+
华为（HUAWEI） 华为 Nova青春版手机 铂光金 全网通(4G+64G),1096.00,400+
魅族（MEIZU） 魅蓝 6T 全面屏手机 曜石黑 全网通 4GB+64GB,892.00,400+
联想（Lenovo） Z5 全面屏手机 双卡双待 舒曼黑 全网通(6G RAM + 64G ROM),1026.00,600+
华为（HUAWEI） 荣耀 畅玩7X 全网通 手机 幻夜黑（4G+64G）高配版,1108.00,4200+
小米（MI） 小米8青春版 全网通 手机 深空灰 全网通 6GB+128GB,1749.00,900+
华为（HUAWEI） 荣耀9i 全面屏手机 魅海蓝 全网通  4G+ 64GB,1060.00,40+
华为（HUAWEI） 荣耀 V10 全网通4G手机 沙滩金 6GB+128GB,2299.00,900+
华为（HUAWEI） 荣耀9i 全网通4G手机 魅海蓝 4GB+128GB,1599.00,400+
守护宝 （上海中兴）L610 电信老人手机 老年手机 红色 老年版,238.00,2300+
诺基亚（NOKIA） 诺基亚X6 手机 黑色 6GB+64GB,1599.00,6500+
爱心东东华为（HUAWEI） 荣耀畅玩8c 华为手机 幻夜黑 全网通（4G+32G）,999.00,70+
小米（MI） 小米8青春版智能手机 梦幻蓝(4G+64G),1418.00,80+
小米（MI） 红米6A 手机 流沙金 全网通 2GB 16GB,516.00,8900+
Apple 苹果iphone xs max手机 银色 512G,11608.00,600+
美图（meitu） 美图M8 美颜自拍手机 月光白 全网通(4G+64G)标配,848.00,1300+
华为（HUAWEI） 畅享 8e 全面屏手机 全网通 黑色（3G+32G）,798.00,200+
Apple 苹果iphone xs max手机 银色 512G,11608.00,600+
美图（meitu） 美图M8 美颜自拍手机 月光白 全网通(4G+64G)标配,848.00,1300+
华为（HUAWEI） 畅享 8e 全面屏手机 全网通 黑色（3G+32G）,798.00,200+
海尔 Haier M360 尊爵黑 直板按键 移动/联通 老人手机 双卡双待 老年手机,198.00,2
华为（HUAWEI） 荣耀7C畅玩7C全面屏手机 铂光金 全网通4G（3G+32G）,729.00,400+
华为（HUAWEI） nova 2 Plus 双卡双待 移动联通电信4G手机 玫瑰金 全网通4G(4G+128GB),1429.00,300+
华为（HUAWEI） 荣耀 畅玩7X手机 魅焰红 全网通(4G+128G),1410.00,2100+
魅族（MEIZU） 魅族16th plus  正品官方旗舰手机店 骁龙手机 魅族16plus 静夜黑 全网通(6G+128G),3078.00,1100+
美图（meitu） T9 全网通4G 自拍美颜女性手机 双卡双待 6GB+128GB 浆果红,3266.00,300+
vivo 【镭雕定制】X23 屏幕指纹手机 AI非凡摄影 超大广角 发现更多美 魅影紫,3498.00,300+
小米（MI） 红米5 Plus 全面屏 手机 双卡双待 金色 全网通4G(3G RAM+32G ROM),799.00,7600+
BIHEE 百合C18A儿童手机可爱女款小迷你学生手机 电信版梦幻粉色,179.00,4800+
纽曼（Newman） C5 电信老人手机 黑色,105.00,1700+
中兴（ZTE） BA603 全网通4G智能 手机 经典黑 （NFC版)2G+16G,499.00,300+
小米（MI） 红米S2 手机 铂银灰 全网通 4G+64G,858.00,1600+
纽曼 F6翻盖老人手机移动/联通2G双卡双待老人机 黑色,129.90,1200+
小米（MI） 小米MAX2 手机 6.44英寸 大屏幕 金色 全网通(4G RAM+64G ROM),1009.00,5400+
华为（HUAWEI） 华为 nova3i 手机 蓝楹紫 6G+128G,2199.00,100+
爱心东东OPPO R17 雾光渐变手机【12期免息+送智能手环等】屏幕指纹解锁水滴屏拍照手机 高通骁龙处理器 R17 雾光渐变色(8G+128G),3599.00,6800+
小米（MI） 小米6X 手机 曜石黑 全网通（6+64G）,1325.00,5400+
华为（HUAWEI） 畅享8e 全面屏手机 黑色 全网通(3G+32G),778.00,300+
华为（HUAWEI） 华为nova2S 手机 樱粉金 全网通(6G RAM+128G ROM),2085.00,90+
三星 W2016 3GB+64GB 金色 电信4G手机 双卡双待,4299.00,100+
小米（MI） 小米Max3 手机 金色 全网通4G+64G,1499.00,800+
大显（DaXian） DX868 老年人手机 移动 联通 2G  双卡双待 红色,49.00,1300+
摩托罗拉 motorola z3（XT1929-15）6GB+128GB  星钻黑  全面屏模块化全网通4G手机 双卡双待,3999.00,1200+
华为（HUAWEI） 荣耀畅玩7A 全面屏手机 全网通移动联通电信4G手机 双卡双待 铂光金 2GB运存+32GB内存,638.00,50+
华为（HUAWEI） 华为畅享8全网通手机 黑色 4G+64G,988.00,1300+
长虹（CHANGHONG） L6 老人手机 全语音老人机 移动/联通2G 老年机 双卡双待 黑金,199.00,1300+
美图（meitu） 美图V6 自拍美颜 拍照手机 全网通 墨尔本绿 6GB+128GB,1958.00,80+
华为（HUAWEI） 华为nova2S 手机 樱粉金 全网通(6G RAM+128G ROM),2085.00,90+
三星 W2016 3GB+64GB 金色 电信4G手机 双卡双待,4299.00,100+
小米（MI） 小米Max3 手机 金色 全网通4G+64G,1499.00,800+
大显（DaXian） DX868 老年人手机 移动 联通 2G  双卡双待 红色,49.00,1300+
摩托罗拉 motorola z3（XT1929-15）6GB+128GB  星钻黑  全面屏模块化全网通4G手机 双卡双待,3999.00,1200+
华为（HUAWEI） 荣耀畅玩7A 全面屏手机 全网通移动联通电信4G手机 双卡双待 铂光金 2GB运存+32GB内存,638.00,50+
华为（HUAWEI） 华为畅享8全网通手机 黑色 4G+64G,988.00,1300+
长虹（CHANGHONG） L6 老人手机 全语音老人机 移动/联通2G 老年机 双卡双待 黑金,199.00,1300+
美图（meitu） 美图V6 自拍美颜 拍照手机 全网通 墨尔本绿 6GB+128GB,1958.00,80+
爱心东东亿和源（YHYON）H998老年手机 移动4G联通 老人手机 男 直板键盘手机 黑色 老人版,129.00,5500+
华为（HUAWEI） Mate 9 Pro 手机  移动联通电信4G 商务双卡双待 琥珀金 全网通4G (6GB+128GB),2679.00,300+
魅族（MEIZU） 魅族16th 游戏手机 静夜黑 全网通 8GB+128GB,2978.00,400+
天语（K-Touch）N2老人手机 直板按键老年手机 双卡双待备用机 金色,69.00,1800+
小米（MI） 红米6pro 手机 全网通 曜石黑 4GB+64GB全网通,1599.00,90+
爱心东东华为（HUAWEI） 华为Mate20 RS 保时捷版 手机 玄黑 全网通8G+512G,15888.00,0
爱心东东华为（HUAWEI） 畅享Max 手机 幻夜黑 全网通 4G+128G,1649.00,20+
小米（MI） 红米Note5 手机 玫瑰金 全网通(4GB+64GB),1045.00,50+
纽曼（Newman） L660S 移动版 翻盖双屏老人手机 黑红色,158.00,90+
爱心东东酷派（Coolpad） 8712 移动4G 智能手机 老人手机 白色,247.00,30+
小米（MI） mix3手机 黑色 全网通8GB+256GB,3998.00,200+
诺基亚（NOKIA） 3310 移动联通2G 老年老人手机商务备用机 双卡双待 儿童学生功能手机 深蓝,299.00,3000+
诺基亚（NOKIA） 诺基亚216 DS  移动联通2G手机备用直板手机 双卡双待 键盘手机老年手机 黑色 标配版,263.00,300+
创星 S1C 移动电信版 三防老人手机 电霸老年机 户外超长待机 黑色（电信版单卡版） 官方标配,159.00,50+
【全新正品 顺丰速发】三星（SAMSUNG） 三星W2018 翻盖商务手机9 雅金(6GB RAM+64GB ROM) 全网通,8568.00,200+
OPPO 【12期免息】R17手机雾光金 面部解锁屏幕指纹解锁手机6.4英寸水滴屏 全网通双卡双待 雾光金(6+128G)套装,2999.00,8
誉品（YEPEN） N2+ 移动/联通卡片手机 超薄小手机 迷你手机 双卡 黑色,168.00,1800+
飞利浦（PHILIPS） E151Y 电信直板老人手机 超长待机老年手机 绚丽红,198.00,100+
酷派（Coolpad） S628 移动/联通2G 直板按键 双卡双待 老人手机 学生备用功能机 黑色,138.00,1800+
小米（MI） 红米6 手机 流沙金 全网版（3GB+32GB）,669.00,1000+
华为（HUAWEI） 畅享9Plus手机8 幻夜黑 全网通 4GB+128GB,1699.00,100+
酷派（Coolpad） S628 移动/联通2G 直板按键 双卡双待 老人手机 学生备用功能机 黑色,138.00,1800+
小米（MI） 红米6 手机 流沙金 全网版（3GB+32GB）,669.00,1000+
华为（HUAWEI） 畅享9Plus手机8 幻夜黑 全网通 4GB+128GB,1699.00,100+
21KE C1移动/联通2G大音量直板老人手机 红色,119.00,6300+
华为（HUAWEI） 麦芒7 全网通 手机 亮黑色 6GB+64GB,1999.00,80+
诺基亚（NOKIA） 105移动联通2G手机 老人儿童学生机备用机 黑色（升级款单卡),133.00,600+
华为（HUAWEI） Mate9 Pro 手机 琥珀金 全网通4G(6G+128G),2688.00,1300+
华为（HUAWEI） 荣耀V10手机 魅力红 全网通(6GB+64GB),1725.00,2300+
一加 6 手机 OnePlus6 1+6 手机 亮瓷黑 全网通（6G+64G）,2849.00,1700+
魅族（MEIZU） 魅族 16th Plus 游戏手机 静夜黑 全网通 8GB+256GB,3518.00,200+
华为（HUAWEI） 荣耀7X手机 畅玩7X 全网通4G全面屏手机 铂光金 4GB+32GB 标配版,858.00,10+
华为（HUAWEI） Mate10 Pro 手机 双卡双待 银钻灰 全网通4G(6G+64G),2695.00,0
360 N6 全网通  移动联通电信4G手机 双卡双待 琉璃蓝 (6G RAM+64G ROM),1118.00,1100+
爱心东东创星 ATMAN R9 移动联通 学生手机 儿童迷你卡片手机 红色,299.00,30+
爱户外（ioutdoor） F1 移动/联通 直板按键防水防摔三防老人手机  双卡双待 玄黑,239.00,1600+
小米（MI） 小米8 透明探索版 手机 黑色 全网通(8G RAM + 128G ROM),3699.00,300+
FNNI 移动联通4G老人手机超长待机直板军工三防老年手机4G网络学生手机卡片手机三防手机电霸老人机 绿色【移动联通3G/4G】,198.00,0
APPLE苹果 Apple 苹果 6s Plus iPhone 6s Plus 全网通手机 金色 128G,3578.00,100+
华为（HUAWEI） P10手机 曜石黑 全网通(4G+64G),2108.00,300+
守护宝 上海中兴 CV26 电信2G直板按键 老人手机 老年功能机 备用机 金,179.00,1.5万+
AGM X2  战狼户外三防智能手机  防水防摔耐用 超长待机 全网通4G   双卡双待 骁龙八核 精英版 6G+128G,2899.00,3900+
飞利浦（PHILIPS） E183A 老人手机 移动直板功能机 按键学生男女备用老年机 皇家蓝,169.00,2.2万+
华为（HUAWEI） 华为nova3 拍照手机 全网通 蓝楹紫 6GB+128GB,2599.00,300+
诺基亚（NOKIA） X5 全网通4G手机 蓝色 4G+64G,1028.00,50+
康佳（KONKA） D6+大屏智能拍照手机老人手机学生机备用手机 2GB+16GB 移动联通4G 白 珍珠白,295.00,500+
华为（HUAWEI） 华为麦芒6 手机7 曜石黑 全网通(4G+64G),1499.00,2100+
BIHEE 全网通4G 双卡双待智能 老人机 移动电信联通4G  微信wifi 学生手机 直板按键 黑色-联通移动电信4G,399.00,400+
BIHEE 百合月上 3310C 电信版经典老年老人手机小直板按键超长待机学生天翼百合 灰色,138.00,1900+
飞利浦（PHILIPS） E163K  移动联通2G直板按键老人手机 双卡双待 超长待机 炫酷红,126.00,500+
华为（HUAWEI） 荣耀10青春版系列 移动联通电信全网通4G全面屏手机 双卡双待 渐变蓝 4GB运存+64GB内存,1479.00,0
飞利浦（PHILIPS） E183A 老人手机 移动直板功能机 按键学生男女备用老年机 皇家蓝,169.00,2.2万+
华为（HUAWEI） 华为nova3 拍照手机 全网通 蓝楹紫 6GB+128GB,2599.00,300+
诺基亚（NOKIA） X5 全网通4G手机 蓝色 4G+64G,1028.00,50+
康佳（KONKA） D6+大屏智能拍照手机老人手机学生机备用手机 2GB+16GB 移动联通4G 白 珍珠白,295.00,500+
华为（HUAWEI） 华为麦芒6 手机7 曜石黑 全网通(4G+64G),1499.00,2100+
BIHEE 全网通4G 双卡双待智能 老人机 移动电信联通4G  微信wifi 学生手机 直板按键 黑色-联通移动电信4G,399.00,400+
BIHEE 百合月上 3310C 电信版经典老年老人手机小直板按键超长待机学生天翼百合 灰色,138.00,1900+
飞利浦（PHILIPS） E163K  移动联通2G直板按键老人手机 双卡双待 超长待机 炫酷红,126.00,500+
华为（HUAWEI） 荣耀10青春版系列 移动联通电信全网通4G全面屏手机 双卡双待 渐变蓝 4GB运存+64GB内存,1479.00,0
小米（MI） 红米Note5 手机 黑色 全网通（4RAM+64ROM）,1055.00,1.4万+
华为（HUAWEI） 荣耀8X 手机 魅海蓝 全网通6G+64G,1699.00,60+
爱心东东华为（HUAWEI） 畅享7 Plus 全网通4G 智能手机 老人手机 黑色 全网通(4GB+64GB)高配版,928.00,200+
小米（MI） 小米max3 手机 梦幻金 全网通（6GB+128GB）,1828.00,500+
华为（HUAWEI） 华为畅享8Plus手机 金色 4GB+128GB 高配版,1529.00,400+
艾尼卡（Anica） T8 移动联通2G 卡片手机 超薄 迷你手机 学生手机 超小 双卡双待 黑色,158.00,2800+
UNNO 午诺E5 全网通智能手机 移动联通电信4G老人机 2GB+16GB 双卡双待 升级版 金色 2+16GB,319.00,1100+
BIHEE 百合C3310 电信老人机 大字体  大按键学生直板手机 柠檬黄色,138.00,200+
飞利浦（PHILIPS）E186A 亮丽橙 老人手机移动联通2G直板按键学生双卡双待老年功能机,188.00,400+
Apple 苹果 iPhone xr 手机 双卡双待 黑色 全网通 64G,6149.00,100+
华为（HUAWEI） Mate10 pro 全面屏徕卡双摄游戏手机手机 双卡双待 宝石蓝 全网通(6G +128G ),3028.00,100+
华为（HUAWEI） 华为 Mate 20 Pro 全网通  双4G手机 翡冷翠 6G+128G,5888.00,100+
小米（MI） 红米6pro 手机 骁龙625 智能拍照千元手机 金色 全网通 (4G+64G),1019.00,1300+
中兴（ZTE） BA520（A520）移动联通双4G智能老人手机 备用手机 双卡双待 玄武灰（1G+8G）,295.00,1200+
爱心东东BIHEE 全网通4G老人机 移动联通电信4G 智能按键老人手机 双卡双待老年手机 黑色,299.00,100+
爱心东东纽曼（Newman） S99 移动 联通 电信迷你手机 超小超薄 网红个性商务按键直板手机 香槟金 电信版,168.00,400+
爱心东东华为（HUAWEI） 华为 荣耀畅玩8C 手机 极光蓝 全网通4G+64G,1399.00,500+
锤子（smartisan） 坚果3全面屏手机 炫黑色 （特别版） 4G+128GB,1269.00,300+
华为（HUAWEI） 荣耀7C 畅玩7C手机 极光蓝 3G RAM+32G ROM,715.00,900+
小米（MI） 小米6X 手机高通骁龙660处理器 曜石黑 全网通(6G+128G),1588.00,1100+
锤子（smartisan） 坚果3 全面屏双摄手机 双卡双待 炫光碳黑色(特别版) 全网通(4G + 64G ),1089.00,400+
华为（HUAWEI） 荣耀7C 畅玩7C手机 极光蓝 3G RAM+32G ROM,715.00,900+
小米（MI） 小米6X 手机高通骁龙660处理器 曜石黑 全网通(6G+128G),1588.00,1100+
锤子（smartisan） 坚果3 全面屏双摄手机 双卡双待 炫光碳黑色(特别版) 全网通(4G + 64G ),1089.00,400+
小米（MI） 小米8 屏幕指纹版 手机 双卡双待 黑色 全网通(6G + 128G ),2998.00,1800+
华为（HUAWEI） Mate10 Pro 全面屏手机 全网通 宝石蓝 6GB+64GB,3058.00,400+
中兴（ZTE） blade A606 全网通4G全面屏手机 双卡双待  智能老人机 黑色 全网通2+16G,408.00,80+
华为（HUAWEI） 华为P20 手机 极光闪蝶色 全网通(6G RAM + 64G ROM),2898.00,100+
华为（HUAWEI） 华为mate20 pro 手机 极光色 标配6G+128G,5876.00,300+
华为（HUAWEI） 华为 畅享7Plus 全网通4G 移动联通电信4G双卡双待智能手机 香槟金 (4G RAM+64G ROM),1019.00,300+
中兴（ZTE） A606 全网通4G智能手机 2GB 16GB 黑色,418.00,60+
天语（K-Touch）Q31老人手机 三防户外手机 备用老年手机 双卡双待 黑色,115.00,600+
Apple 苹果 iphone6s plus 全网通4G智能手机 玫瑰金 全网通128G,3358.00,1500+
华为（HUAWEI） 荣耀9i手机青春 幻夜黑 全网通（4G+128G）,1348.00,500+
Apple 苹果 iPhone XR 移动联通电信4G手机 双卡双待 白色 64GB,6038.00,200+
Apple 苹果 iPhone6s 全网通 4G手机 灰色 32GB,2658.00,600+
小米（MI） 小米8SE 手机 全网通 手机 蓝 4G+64GB,1568.00,100+
小米（MI） 小米 红米 6 Pro 全面屏 新旗舰 智能手机 流沙金 全网通  4G+64G,1059.00,1000+
Apple 苹果 iPhone 6s Plus 4G手机 深空灰 全网通 32GB,2798.00,600+
守护宝 （上海中兴）CV19 电信版 直板老人手机 红色,199.00,200+
诺基亚（NOKIA） 105 手机 移动联通2G老人学生儿童机 黑色(新款),139.00,6100+
爱心东东OPPO R17 新品全网通手机 【购机送手环】 6G+128G 屏下指纹 双卡双待 游戏手机 6G+128G 流光蓝,2999.00,200+
爱心东东OPPO Find X 手机【Super VOOC超闪版 12号直降500元】双曲面全景屏 分期免息 超闪版 冰珀蓝（8G+256G）,5499.00,70+
小米（MI） 红米6 手机 铂银灰 全网通 3GB 32GB,666.00,3100+
爱心东东华为（HUAWEI） 麦芒7 手机 全网通 亮黑色 6+64G,1758.00,100+
小米（MI） mix2s 全面屏游戏手机 移动定制全网通 黑色 6G+128G裸机,2649.00,200+
华为（HUAWEI） 华为nova3 全面屏手机 樱草金 6GB+128GB,2599.00,1100+
守护宝 （上海中兴）K188 老人手机 4G学生备用功能机 黑色 联通4G,258.00,300+
欧奇（OUKI） OKP6 Pro 一万毫安大电池 智能大屏高端商务手机 双卡双待超长待机 10000毫安 全网通 黑,2599.00,2200+
小米（MI） 小米8 全面屏游戏手机 透明探索版 全网通 8GB+128GB,3658.00,200+
爱心东东【来电报名】【读短信】 纽曼F189升级版 翻盖老人手机 移动联通 双卡双待老年机 红色,148.00,100+
爱心东东OPPO Find X 手机【Super VOOC超闪版 12号直降500元】双曲面全景屏 分期免息 超闪版 冰珀蓝（8G+256G）,5499.00,70+
小米（MI） 红米6 手机 铂银灰 全网通 3GB 32GB,666.00,3100+
爱心东东华为（HUAWEI） 麦芒7 手机 全网通 亮黑色 6+64G,1758.00,100+
小米（MI） mix2s 全面屏游戏手机 移动定制全网通 黑色 6G+128G裸机,2649.00,200+
华为（HUAWEI） 华为nova3 全面屏手机 樱草金 6GB+128GB,2599.00,1100+
守护宝 （上海中兴）K188 老人手机 4G学生备用功能机 黑色 联通4G,258.00,300+
欧奇（OUKI） OKP6 Pro 一万毫安大电池 智能大屏高端商务手机 双卡双待超长待机 10000毫安 全网通 黑,2599.00,2200+
小米（MI） 小米8 全面屏游戏手机 透明探索版 全网通 8GB+128GB,3658.00,200+
爱心东东【来电报名】【读短信】 纽曼F189升级版 翻盖老人手机 移动联通 双卡双待老年机 红色,148.00,100+
纽曼（Newman） L8S 移动 老人手机 黑色,89.00,1100+
爱心东东三星（SAMSUNG） 三星 W2018（SM-W2018）翻盖智能商务手机 至尊雅金 全网通(6G+64G),8578.00,600+
酷派（Coolpad） 酷派5267 手机 智能全网通老人机  备用手机 白色 1G RAM+8G ROM,294.00,0
魅族（MEIZU） 魅蓝Note6 4G手机 智能手机  双卡双待 赠送膜套 孔雀青 全网通（3G+32G）,899.00,300+
纽曼（Newman） F9 移动/联通2G 翻盖老人手机 双卡双待 玫瑰金,178.00,6000+
华为（HUAWEI）【12.12直降】华为Mate10 Pro手机 宝石蓝 6G 128G,3799.00,60+
华为（HUAWEI） Mate RS 保时捷设计版 手机 玄黑 全网通(6G+256G),9299.00,200+
华为（HUAWEI） 华为 mate10 手机 亮黑色 6G+128G,2992.00,1500+
爱心东东华为（HUAWEI） 荣耀9青春版 全网通公开版4G 智能手机 蓝色（3GB+32GB）,868.00,1800+
诺基亚（NOKIA） 105 移动联通2G 直板键盘 备用机  老人机老年机 直板学生手机 黑色（新款单卡）,149.00,700+
三星（SAMSUNG） Galaxy C8 SM-C7100手机 黑色 全网通(4G+64G),1218.00,300+
诺基亚（NOKIA） X6  全面屏手机 黑色 全网通（6G+64G）,1349.00,1700+
华为（HUAWEI） 荣耀10 全面屏 手机 幻影蓝 全网通(6G+128G),2229.00,500+
华为（HUAWEI） 荣耀9i 全网通 智能手机 梦幻紫 4G+64G,1098.00,300+
Apple iPhone XS 移动联通电信4G手机 金色 64G（6期分期）,8429.00,80+
